id,name,description_en,manufacturer,part_number,price,currency,price_usd,us_rrp_usd,price_ratio,in_stock,url,category_group,subcategory,subcategory_description
129213,מתאם רשת אלחוטי Cudy WE9300 BE9300 Wi-Fi 7 Bluetooth 5.4 PCI-E – למחשבים עם מעבד אינטל,Cudy WE9300 BE9300 Wi-Fi 7 Bluetooth 5.4 PCI-E Network Card - For computers with Intel processors,Cudy,WE9300,249,ILS,80.43,80,1.01,True,https://www.ivory.co.il/catalog.php?id=129213,Peripherals,network-cards,Network Cards
36229,מתאם רשת TP-Link UE300C USB Type-C to RJ45 Gigabit Ethernet Network Adapter,TP-Link UE300C USB Type-C to RJ45 Gigabit Ethernet Network Adapter,TP-Link,UE300C,67,ILS,21.64,18,1.2,True,https://www.ivory.co.il/catalog.php?id=36229,Peripherals,network-cards,Network Cards
33493,מתאם רשת אלחוטית TP-Link TL-WN8200ND 300Mbps Wireless USB Adapter,TP-Link TL-WN8200ND 300Mbps Wireless USB Adapter,TP-Link,TL-WN8200ND,77,ILS,24.87,20,1.24,True,https://www.ivory.co.il/catalog.php?id=33493,Peripherals,network-cards,Network Cards
34173,מתאם רשת אלחוטית TP-Link TL-WN725N 150Mbps USB,TP-Link TL-WN725N 150Mbps USB Adapter,TP-Link,TL-WN725N,35,ILS,11.3,10,1.13,True,https://www.ivory.co.il/catalog.php?id=34173,Peripherals,network-cards,Network Cards
36119,כרטיס רשת קווי TP-Link TX401 Gigabit PCI Express Network Adapter,TP-Link TX401 Gigabit PCI Express Network Adapter,TP-Link,TX401,375,ILS,121.12,25,4.84,True,https://www.ivory.co.il/catalog.php?id=36119,Peripherals,network-cards,Network Cards
10524,מתאם רשת אלחוטית עד TP-Link TL-WN822N nMax 300Mbps,TP-Link TL-WN822N nMax 300Mbps Wireless Network Adapter,TP-Link,TL-WN822N,49,ILS,15.83,18,0.88,True,https://www.ivory.co.il/catalog.php?id=10524,Peripherals,network-cards,Network Cards
39557,מתאם רשת אלחוטית TP-Link Archer T2U Nano AC600 Wireless USB,TP-Link Archer T2U Nano AC600 Wireless USB Adapter,TP-Link,Archer T2U Nano,69,ILS,22.29,18,1.24,True,https://www.ivory.co.il/catalog.php?id=39557,Peripherals,network-cards,Network Cards
42379,כרטיס רשת אלחוטית TP-Link Archer T2E AC600 Wireless Dual Band PCI Express,TP-Link Archer T2E AC600 Wireless Dual Band PCI Express Network Card,TP-Link,Archer T2E,79,ILS,25.52,20,1.28,True,https://www.ivory.co.il/catalog.php?id=42379,Peripherals,network-cards,Network Cards
56645,מתאם רשת Cudy WU650 AC650 Wireless Dual Band Mini USB Adapter,Cudy WU650 AC650 Wireless Dual Band Mini USB Adapter,Cudy,WU650,53,ILS,17.12,15,1.14,True,https://www.ivory.co.il/catalog.php?id=56645,Peripherals,network-cards,Network Cards
57950,מתאם רשת קווי Cudy PE25 2.5Gbps RJ45 PCIE,Cudy PE25 2.5Gbps RJ45 PCIE Wired Network Adapter,Cudy,PE25,79,ILS,25.52,30,0.85,True,https://www.ivory.co.il/catalog.php?id=57950,Peripherals,network-cards,Network Cards
73268,מתאם רשת Cudy PE10 RJ45 PCIE,Cudy PE10 RJ45 PCIE Wired Network Adapter,Cudy,PE10,39,ILS,12.6,15,0.84,True,https://www.ivory.co.il/catalog.php?id=73268,Peripherals,network-cards,Network Cards
81816,מתאם רשת Cudy WE3000 AX5400 Tri-Band Wi-Fi 6 PCIe,Cudy WE3000 AX5400 Tri-Band Wi-Fi 6 PCIe Wireless Network Adapter,Cudy,WE3000,199,ILS,64.28,80,0.8,True,https://www.ivory.co.il/catalog.php?id=81816,Peripherals,network-cards,Network Cards
83634,כרטיס רשת קווי TP-Link TG-3468 Gigabit PCI Express Network Adapter,TP-Link TG-3468 Gigabit PCI Express Network Adapter,TP-Link,TG-3468,49,ILS,15.83,14,1.13,True,https://www.ivory.co.il/catalog.php?id=83634,Peripherals,network-cards,Network Cards
83652,מתאם רשת אלחוטי ‏TP-Link Archer TX20UH Wi-Fi 6 AX1800‎ USB,TP-Link Archer TX20UH Wi-Fi 6 AX1800 USB Wireless Network Adapter,TP-Link,Archer TX20UH,199,ILS,64.28,30,2.14,True,https://www.ivory.co.il/catalog.php?id=83652,Peripherals,network-cards,Network Cards
107766,מתאם סיב אופטי Cudy 10G Ethenet Media Converter MC10G 10Gbps,Cudy 10G Ethernet Media Converter MC10G 10Gbps,Cudy,MC10G,450,ILS,145.35,80,1.82,True,https://www.ivory.co.il/catalog.php?id=107766,Peripherals,network-cards,Network Cards
133236,מתאם רשת 1G מהיר עם חיבור CUDY UE10A USB-A,CUDY UE10A USB-A 1G Fast Network Adapter,Cudy,UE10A,70,ILS,22.61,10,2.26,True,https://www.ivory.co.il/catalog.php?id=133236,Peripherals,network-cards,Network Cards
133239,מתאם רשת 1G מהיר עם חיבור CUDY UE10C USB-C,CUDY UE10C USB-C 1G Fast Network Adapter,Cudy,UE10C,70,ILS,22.61,12,1.88,True,https://www.ivory.co.il/catalog.php?id=133239,Peripherals,network-cards,Network Cards
111001,מציאון - ממיר מדיה ומתאם אופטי לסיבים Cudy 10G Ethenet Media Converter MC10G 10Gbps - מוחדש,Cudy 10G Ethernet Media Converter MC10G 10Gbps - Refurbished,Cudy,MC10G,351,ILS,113.37,60,1.89,True,https://www.ivory.co.il/catalog.php?id=111001,Peripherals,network-cards,Network Cards
140939,מתאם רשת אלחוטי ננו TP-Link TL-WN725N 150Mbps Nano USB,TP-Link TL-WN725N 150Mbps Nano USB Wireless Network Adapter,TP-Link,TL-WN725N,35,ILS,11.3,8,1.41,True,https://www.ivory.co.il/catalog.php?id=140939,Peripherals,network-cards,Network Cards
140942,מתאם רשת אלחוטי ננו TP-Link Archer T3U Nano Dual Band AC1300 WiFi USB 3.0,TP-Link Archer T3U Nano Dual Band AC1300 WiFi USB 3.0 Wireless Network Adapter,TP-Link,Archer T3U Nano,85,ILS,27.46,25,1.1,True,https://www.ivory.co.il/catalog.php?id=140942,Peripherals,network-cards,Network Cards
140945,מתאם רשת אלחוטי TP-Link Archer T4U Plus Dual Band AC1300 WiFi USB-A,TP-Link Archer T4U Plus Dual Band AC1300 WiFi USB-A Wireless Network Adapter,TP-Link,Archer T4U Plus,98,ILS,31.65,30,1.06,True,https://www.ivory.co.il/catalog.php?id=140945,Peripherals,network-cards,Network Cards
108560,מציאון - מתאם רשת אלחוטי Cudy WU1400 AC1300 Wi-Fi High-Gain USB Adapter - מוחדש,Cudy WU1400 AC1300 Wi-Fi High-Gain USB Adapter (Refurbished),Cudy,WU1400,49,ILS,15.83,18,0.88,True,https://www.ivory.co.il/catalog.php?id=108560,Peripherals,network-cards,Network Cards
153733,מתאם רשת TP-Link UE302C מחיבור USB Type-C ל-Gigabit Ethernet במהירות 2.5Gbps,TP-Link UE302C USB Type-C to Gigabit Ethernet Adapter (2.5Gbps),TP-Link,UE302C,115,ILS,37.15,28,1.33,True,https://www.ivory.co.il/catalog.php?id=153733,Peripherals,network-cards,Network Cards
153730,מתאם רשת אלחוטי TP-Link Archer TX20U Nano AX1800 Wi-Fi 6 USB Dual Band,TP-Link Archer TX20U Nano AX1800 Wi-Fi 6 USB Dual Band Wireless Network Adapter,TP-Link,Archer TX20U Nano,78,ILS,25.19,35,0.72,True,https://www.ivory.co.il/catalog.php?id=153730,Peripherals,network-cards,Network Cards
153721,מתאם רשת אלחוטי TP-Link Archer TXE70UH AXE5400 Wi-Fi 6E USB,TP-Link Archer TXE70UH AXE5400 Wi-Fi 6E USB Wireless Network Adapter,TP-Link,Archer TXE70UH,147,ILS,47.48,80,0.59,True,https://www.ivory.co.il/catalog.php?id=153721,Peripherals,network-cards,Network Cards
94737,צורב חיצוני Ivory Peripherals OPT-002 CD / DVD חיבור USB-A / UAB-C,"External CD/DVD burner, USB-A / USB-C connection",Ivory Peripherals,OPT-002,129,ILS,41.67,30,1.39,True,https://www.ivory.co.il/catalog.php?id=94737,Peripherals,optical-drives,Optical Drives
94734,צורב חיצוני 7 ב-1 CD DVD עם קורא כרטיסים Ivory Peripherals OPT-001,7-in-1 External CD/DVD burner with card reader,Ivory Peripherals,OPT-001,165,ILS,53.3,45,1.18,True,https://www.ivory.co.il/catalog.php?id=94734,Peripherals,optical-drives,Optical Drives
105508,צורב פנימי Ivory Hardware CD+DVD OEM,Internal CD+DVD burner OEM,Ivory Hardware,,89,ILS,28.75,20,1.44,True,https://www.ivory.co.il/catalog.php?id=105508,Peripherals,optical-drives,Optical Drives
106188,מציאון - צורב חיצוני Ivory Peripherals OPT-002 CD / DVD חיבור USB-A / UAB-C - מוחדש,"External CD/DVD burner, USB-A / USB-C connection - Refurbished",Ivory Peripherals,OPT-002,89,ILS,28.75,25,1.15,True,https://www.ivory.co.il/catalog.php?id=106188,Peripherals,optical-drives,Optical Drives
